date,product_category,brand,region,channel,season,base_price,unit_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index,competitor_price,month,day_of_week,is_weekend,quarter,competitor_price_ratio,price_to_avg_category,demand_lag_7,demand_lag_14,rolling_demand_28,seasonality_index
2023-05-12,2,22,5,0,1,99.52660909120203,98.20494961115696,0.0,0.0,-1,7.020481625910529,720.6262763151293,241.8372364815882,0.0016066994541619,142.45618020960882,103.02,5,4,0,2,0.9532610135037562,0.5751710840741034,5.910586772322031,7.019968065624407,5.81460059970974,0.933
2022-10-29,1,21,4,1,1,101.26398387164316,99.01282214065311,0.4763467052281872,0.5230639762226221,-1,8.695235997302966,630.0582007713567,258.2602562423593,0.0,125.00670868253792,92.31,10,5,1,4,1.0726120912214614,0.5167902311397261,6.987523812731344,7.549831240890708,9.016673741,0.25
2023-06-19,0,21,5,2,1,138.114954147804,105.85144715917924,0.0,25.720374289648177,4,22.772583740733552,2537.091558630046,168.99604865567238,0.001026619249022,132.2739777347238,95.37,6,0,0,2,1.1099029795447126,0.537801725805545,16.163934548366466,16.428527626243252,19.341014597747723,1.0
2022-04-06,1,0,3,1,1,168.38490074168652,167.0443791221314,0.698999127359849,0.4554293429773108,-1,24.19760517222576,3827.992206711168,69.13086233024862,0.0001580627607385,127.92854626109974,152.12,4,2,0,2,1.098109250079749,0.766498947086353,16.72502521428739,16.1391549524632,23.88091343667281,0.75
2021-07-15,2,22,1,1,1,334.6899923539316,210.47714578224992,0.0,37.09241492412267,0,14.702198995447263,2858.956874391501,332.71529102722377,0.0002245929149408,95.406139773082,227.18,7,3,0,3,0.9264774442391492,1.0815294739683166,18.654865380121684,16.133760551689647,19.10809791700543,0.933
2023-01-02,3,27,4,0,1,39.639065744282064,38.96081106486226,0.0,0.0,-1,9.201058155740316,359.9816225635443,406.5774347130295,0.0,127.63192764977464,39.96,1,0,0,1,0.97499527189345,0.2063708167274259,8.700953491771307,9.543291827495391,8.821172303422887,0.067
2021-12-27,7,32,4,2,0,201.73438926692853,206.1913559867029,0.0,1.5073215127340838,-1,12.720657606954571,2777.995663109278,326.25154607364203,0.0051592161393287,108.54413530641231,185.76,12,0,0,4,1.1099879198250586,1.2359068502006605,13.75373881404525,13.724769377642298,13.400877144645444,0.0
2023-04-25,6,0,0,0,1,298.338005250508,259.8414591882209,0.0,14.433000450091884,4,13.076062468244311,3302.285140868549,266.64804356724284,0.0,114.4251874507886,283.04,4,1,0,2,0.9180379422986888,1.21665483075045,14.614216590779629,7.624839967015665,12.85371200357867,0.75
2022-02-18,6,24,5,0,1,29.20096208127676,35.72492945113554,0.7726762344806875,0.0,-1,11.52712118947872,407.4380339089839,243.6593944138382,0.0013659667850173,69.7738993844026,37.74,2,4,0,1,0.9466065037396804,0.1945616933239757,28.958399315790988,14.496624367224191,21.61872735624231,0.25
2023-12-13,0,4,5,0,0,381.8508333584657,388.137396698407,0.6907633737045422,1.5496980364134625,-1,21.41155102970283,8574.816954029318,348.73756802172966,0.0003426230933106,147.78101951833392,426.44,12,2,0,4,0.910180556932762,1.889393029837622,22.296103840288808,20.205742733648524,20.862465712714307,0.0
2021-04-02,2,17,1,0,1,277.2650863604539,205.86398633351843,0.0,25.58845096037091,4,23.67247107761545,5053.046553848747,238.709616089079,0.0,166.76696694508388,211.4,4,4,0,2,0.973812612741336,1.19356778782445,21.06848976692796,8.005948299650099,15.810138643427589,0.75
2022-12-21,5,16,1,1,1,30.628027280853686,0.522608139765202,0.0,30.01834981001244,4,4.369846493022496,192.2037612838565,364.11786873394567,0.0006721949755058,165.73812215278784,0.51,12,2,0,4,1.0247218426768667,0.0027452368502062,1.7229671385516188,2.708958422985236,3.053019360373713,0.0
2023-09-14,7,6,2,0,0,390.6533921977052,394.71411673359,0.355290578775032,0.6239851590258082,-1,6.522721551158064,2253.91798509339,198.71893216776823,0.0,88.14855920493731,378.61,9,3,0,3,1.0425348425387335,2.4311369154190485,8.67883858886763,10.195525740248904,7.698887087885337,0.5
2021-07-04,6,20,3,2,1,82.37225057246891,41.05883684050578,0.0,39.81941890472272,2,3.699403871011488,43.34465154562605,137.1688034041088,0.0019379148121433,116.26993887967453,43.72,7,6,1,3,0.939131675217424,0.1977462120761327,4.405723679112494,6.4775252102628365,3.694717693715078,0.933
2023-05-17,3,1,4,0,1,179.7384266551769,191.1994421050221,0.0,0.0,-1,9.833948790260685,1683.3543846090363,355.06310427333864,0.0,138.8500307221124,196.46,5,2,0,2,0.9732232622672404,0.9050891699850732,7.746826665169692,9.10185122074039,8.715765640163678,0.933
2021-08-31,3,1,3,2,0,128.20793310572043,109.2862100654251,0.0,15.709846975086911,3,14.850837427769964,1650.20046723643,171.6646658727862,0.0,82.04008282905912,110.23,8,1,0,3,0.9914379938802964,0.5599212017730292,20.70361873017655,22.03684831165629,20.13083426282117,0.75
2022-04-06,1,21,1,1,1,121.17714430132736,119.32892550806112,1.1008816432597746,0.0,-1,18.786157198809107,2278.0328922689287,204.58934850163405,0.0,137.33449450267102,113.6,4,2,0,2,1.0504306822892704,0.5475520711295613,16.247993526853694,31.57034782194568,17.352250575236905,0.75
2022-03-31,4,23,3,0,1,274.36530997038653,186.0802545454172,0.0,29.275738436720587,1,21.120759176894573,4092.641781012499,183.0173667795838,0.0008713678686734,101.06394125862782,168.3,3,3,0,1,1.1056461945657587,1.042379769503024,17.053040995250377,29.965733087096663,25.818586850364238,0.5
2022-09-23,0,9,3,1,1,402.5481377573111,204.8808677983185,0.0,49.2139704000364,1,24.97289000702745,5157.272038133753,180.7699204885754,0.0,120.08328071559944,187.69,9,4,0,3,1.0915918152182775,1.0028191695121234,21.95423164047007,24.48327044474585,22.61891430367138,0.5
2022-03-29,6,21,5,1,0,313.81101190287427,305.26933792655086,0.0,0.5077796439332489,-1,11.905875121237855,4007.1078988566223,233.5737712774768,0.0,68.88795488564264,299.88,3,1,0,1,1.0179716484145354,1.6550346864803749,21.580843996514545,20.90451743232672,17.611244014719496,0.5
2022-02-06,6,21,0,0,0,84.16798830483212,86.99871961006149,0.7631458838783374,0.7924392656757413,-1,9.942467207609452,817.444805743811,287.0423046238037,0.0,130.07338913989636,82.96,2,6,1,1,1.0486827339689186,0.4635913192957618,6.349989544243383,8.603886452108519,9.0654028179509,0.25
2021-10-17,4,18,4,0,1,393.29645500020064,223.6723241878196,0.0,40.20235197532754,2,16.99036225657533,4134.616761607734,344.2662452781617,0.0,175.26918578424315,233.24,10,6,1,4,0.958979266797374,1.129055389925242,15.95381575980526,10.285260870026308,11.58008702936955,0.25
2021-07-17,0,21,4,2,1,453.90794663130896,444.6423963056702,0.5103076794802615,0.7306504724821702,-1,7.6465296607544255,3511.815784845717,480.7027492692832,0.0,121.42094416420824,461.94,7,5,1,3,0.962554436302702,2.6284297134227974,5.924949581503602,3.4727910239603963,7.408022205026129,0.933
2021-06-28,2,15,0,1,1,310.5858173142079,324.5088366058515,0.2564300180040429,0.274410692235304,-1,5.73566242902449,1469.4590280168984,218.0703741946688,0.0,113.27639595599024,336.13,6,0,0,2,0.965426580804604,1.4210888631426106,3.7246131229523054,6.133538961710644,4.426032628270135,1.0
2021-06-13,4,11,0,1,1,190.65891894409177,165.69293117300734,0.0,15.24318327406887,3,17.192996233438247,2883.134208762328,217.68183930548852,3.049093485716031e-05,141.14806446831597,155.87,6,6,1,2,1.0630200242061163,0.8721156822119696,11.540244404198017,22.46201640185088,14.6326796528588,1.0
2022-03-15,6,0,2,0,1,408.34291801547874,399.7912758217129,0.0,0.0,-1,29.021842115204617,11665.680126598923,275.2276889083456,0.0,136.41958707144727,437.4,3,1,0,1,0.9140175487464858,2.0842671278816844,30.83217129462139,25.310068814559763,26.272882931380817,0.5
2022-06-18,7,6,3,2,1,100.00141515195251,100.92781363660548,0.2326704248564754,0.3218143081672498,-1,20.821755278120303,2170.3761993117982,249.6868512440972,0.0,125.38135448664984,98.21,6,5,1,2,1.0276734918705377,0.5393157330002077,19.89832521401034,16.328830705107716,18.254105703300933,1.0
2022-11-08,5,13,1,2,1,303.24128567863806,244.8548406412286,0.0,19.57414463687373,4,5.239426434887202,1210.2317937788353,303.78890308935763,0.0002643376293898,98.4542860270051,250.4,11,1,0,4,0.9778547948930856,1.1668567158688703,6.971636302990602,11.254820368792474,6.652960840603204,0.067
2023-11-05,6,21,3,2,1,150.9475120761626,122.32548118981798,0.0,20.499841672907205,4,13.733105691505171,1607.6269992874854,359.9664949431429,0.0007440316796008,148.59362680266662,130.67,11,6,1,4,0.9361405157252468,0.6445164928547803,8.536266459836046,9.767580210226155,10.572839455158928,0.067
2023-11-29,7,28,0,2,1,389.9168651702852,422.4540890652017,0.0,0.0,-1,14.07737976782199,5804.273598845928,176.76438052991674,0.0011913268865834,136.52783288612983,446.57,11,2,0,4,0.9459974675083452,2.175989766326662,14.889456591810513,9.34396393163314,12.269836432957808,0.067
2023-07-16,6,24,3,0,1,237.4973602677753,152.75054186115162,0.0,34.761714832170924,0,27.06895516552837,4281.693429700673,156.6386901516553,0.0017374664508782,219.1094983094536,166.67,7,6,1,3,0.9164849214684804,0.8332348499579398,15.271223485171465,12.50075396330952,14.526518923203623,0.933
2022-08-21,4,10,1,2,0,294.4035791110987,213.7220953239053,0.0,31.653719777958635,4,3.1966765014419543,665.5652036364551,199.96822146805647,0.0,123.22053244458684,233.99,8,6,1,3,0.9133813210987876,1.0507210075574884,3.858003400100317,0.8075647921172393,2.5403176030223698,0.75
2021-04-03,7,21,2,0,1,48.99767887475375,55.5414528370281,0.0,0.0760702150770462,-1,25.79813541583957,1258.063170464099,137.02857179577285,0.0,122.16592359673535,56.17,4,5,1,2,0.988809913424036,0.3014212586773338,20.88584388123609,21.285850211053525,24.60475702206832,0.75
2023-12-27,4,11,3,0,0,123.70952171445272,128.11266971940813,0.0,0.5475358872235334,-1,8.40345452174383,994.3159893613636,115.67834871927906,0.0010810548693267,81.44465317660786,131.78,12,2,0,4,0.9721708128654434,0.6956717560919848,15.402451283954564,17.94278615865578,12.613556737342668,0.0
2023-05-07,7,32,2,1,0,343.1945375802878,348.5129111185292,0.0,0.0,-1,2.829541223378828,1003.531757937668,181.08825720379528,0.0,109.20873513684502,330.92,5,6,1,2,1.053163638095398,1.647825792510761,3.348641021926061,2.8231075492093867,3.11890070390282,0.933
2023-03-01,1,21,3,1,1,117.81697534405647,121.7492864486528,0.7746594947663397,0.0,-1,19.86015448228848,2215.446379869493,413.934872263146,0.0,112.71511070798326,114.7,3,2,0,1,1.0614584694738691,0.5366447495959996,17.381686175794087,23.643365832281923,21.918927984471804,0.5
2022-06-15,5,16,1,2,1,320.079574973561,235.51368385183864,0.0,29.842293544760945,1,12.774006550518951,3017.521610835611,300.297202134749,0.0018635462542562,172.2972207761361,221.18,6,2,0,2,1.0648055151995597,1.0763932157853902,6.3524419982330045,11.015863259882709,9.697072406872111,1.0
2021-06-15,1,12,4,1,0,318.2320208894308,267.963325967866,0.0,21.144589665949248,4,7.184345220511501,1862.854663232994,0.0,0.9979403942664417,126.56768173422611,249.92,6,1,0,2,1.072196406721615,1.2370357608806164,7.342502205749128,6.672971778591967,6.615570364526844,1.0
2022-12-23,3,8,1,0,1,229.0742702023326,226.74842788757093,1.0088091329477993,1.4593364341160515,-1,22.34551156048519,4891.672804392736,239.8980904087667,0.0,123.85040217349524,234.96,12,4,0,4,0.9650511912137,1.0821360564746922,18.395373783728605,24.918132010610307,24.473413149662807,0.0
2021-11-23,3,3,3,0,1,314.3136742936818,316.7969599291108,1.517905187242161,0.1766076712576844,-1,10.543104687532516,3759.019926031152,261.67485021375603,0.0008926452173521,134.067611105231,293.67,11,1,0,4,1.0787515235778622,1.55691086396282,8.088523273582963,7.194128732597924,9.38435252477147,0.067
2021-08-13,3,26,3,2,1,410.66064772364473,407.0023189901797,0.0,0.0,-1,24.422971090619555,9961.097414770236,160.843982679181,0.0,123.76151935399476,366.39,8,4,0,3,1.1108445071922806,1.7723131763391835,26.05918213128195,19.76124875592157,25.57564916809895,0.75
2022-08-05,1,30,3,0,1,296.6923417073751,292.4956601555575,0.0,0.0,-1,18.659245154062013,5712.563312326096,194.4920826540349,0.0016855097414547,139.47012209330336,303.94,8,4,0,3,0.9623467136788758,1.3459286327205595,10.669225498452134,14.387051673906566,16.590027421591113,0.75
2022-02-17,0,21,3,1,1,387.06788785359527,387.9706118287895,0.4357844256642278,0.0,-1,2.6753329106265387,914.8809780742334,295.0005600531175,0.0016004754363296,76.49306959694113,362.55,2,3,0,1,1.070116154540862,1.7554638201392598,2.521938561331458,2.0642327154008155,2.744294969700763,0.25
2023-08-23,7,21,4,0,0,29.35471590438464,34.49940075835939,0.0,9.167021796093124,4,5.313500506937518,64.11090388878036,311.4477456078088,0.0015060490796665,125.24731080383437,31.25,8,2,0,3,1.1039808242675009,0.1936200719488023,3.865672714312998,3.470534110622543,4.181940758682189,0.75
2021-12-13,5,13,4,1,1,266.55951465572133,265.5936912637524,0.8307022564426995,0.0,-1,12.812950338717762,3610.1593231477823,139.52467486305,0.0,125.47940576766165,245.83,12,0,0,4,1.0803957664392156,1.212753640516846,19.05622845114568,12.768202205693962,11.78783816861893,0.0
2023-10-16,0,4,3,2,0,66.53506726971902,67.25758059077788,0.0470321223324989,0.0931895554579486,-1,19.94640162918581,1150.06917613254,161.07033429926793,0.0,119.89667763719252,65.42,10,0,0,4,1.0280889726502274,0.3113535973029214,19.970552297214383,20.561816411036688,19.17500774412971,0.25
2021-02-21,2,22,2,0,1,121.91119403395166,125.06332450766205,0.78604289021814,0.0,-1,15.410279159404906,2202.469014566753,427.2206147531932,0.0,116.25357348438526,115.28,2,6,1,1,1.0848657573530711,0.6100228956494789,22.884596037238,15.840361633374538,18.902818927602592,0.25
2021-06-10,1,21,2,1,0,177.5745245153373,144.97300203171554,0.0,20.42384047835625,4,13.67391781797001,2134.1151327627663,332.79290944371354,0.0,121.25748185792467,158.69,6,3,0,2,0.9135610437438751,0.7157328908577301,14.943101005064271,11.207675814168484,14.973808256123151,1.0
2023-07-15,0,21,3,1,1,154.85237890794625,150.14982862446098,0.0,0.5505892950952251,-1,17.38580761159166,2475.182466672341,157.26144648560998,0.0009990953509362,81.2449322856335,139.82,7,5,1,3,1.0738794780751035,0.9528809042858636,39.11026574273243,31.25985767045628,26.037868165458185,0.933
2021-12-16,4,11,0,0,1,185.35631635330392,198.53328129032192,0.0,0.0,-1,14.739025759130197,2904.946888395669,202.56206761682827,0.0,122.98230518701764,216.08,12,3,0,4,0.91879526698594,1.1145890760889,10.853050027622366,19.106653848041,13.88488539385007,0.0
2021-11-16,1,21,0,0,1,172.62976447616012,160.50676373167943,0.0419483492123315,1.585896120647795,-1,15.422428391767935,2504.477873157666,272.24146400004787,0.0007827773192907,125.80486599182714,176.36,11,1,0,4,0.9101086625747302,0.6525777110581682,9.743309093405257,16.058878521844424,13.78323128037048,0.067
2021-02-22,7,28,1,2,0,225.989102261621,224.92654452244545,0.0,0.2604593173106402,-1,6.769307161559118,1641.6231956892366,234.0637510025318,0.00017770373396,67.07844344022696,217.59,2,0,0,1,1.0337172872027458,1.3538419481487474,9.842484185401725,10.190160885182772,12.323170597714691,0.25
2023-10-03,3,1,2,2,1,78.16700967829343,74.577533702637,0.280230704116149,0.3263091047304905,-1,15.172081114619798,1046.6996168096127,90.73641877326718,0.0,119.288416814969,71.42,10,1,0,4,1.0442107771301736,0.390149860099705,15.316739878286915,6.849281122533885,13.888258658742556,0.25
2023-01-04,0,21,4,1,1,222.7617382199022,157.3642056013141,0.0,30.25616882627752,4,26.30185894119237,3647.8145474032935,127.16165834518884,0.002386086085825,199.19096552749247,149.18,1,2,0,1,1.0548612790006306,0.6814061118629818,13.021259704649584,11.834922667490208,15.30815133379777,0.067
2022-06-30,2,7,3,0,1,302.9704965206277,292.7395401708445,0.0,0.4614588707027043,-1,27.9490906806569,8824.876757972985,274.9809800317464,0.0,134.22119157543358,280.71,6,3,0,2,1.0428539780230293,1.3406700284444828,28.94048455932068,42.75464377881388,25.55272038422513,1.0
2021-05-25,1,30,2,0,1,45.17660226304727,48.10513308007958,0.6039423623897896,0.0,-1,13.736383067085896,705.6401081673217,299.1819459662005,0.001407577486632,108.71400281324722,52.04,5,1,0,2,0.924387645658716,0.2431943349595176,20.787920726793743,15.413015925201613,14.626011219639542,0.933
2023-12-15,6,24,5,2,0,322.4384462724707,298.61671982192763,0.0,4.81710599092898,3,21.99557731175927,6661.72715472218,8.191210419164575,0.9993084730753938,132.90849410196324,326.55,12,4,0,4,0.914459408427278,1.738646170355194,23.52345783827211,12.62155398687228,18.842824995384127,0.0
2021-10-13,7,0,2,2,0,197.633064222072,192.5209973584792,0.0,0.0,-1,7.391182599071971,1684.3380619616703,194.2444368533036,0.0,102.74961042186206,186.69,10,2,0,4,1.0312335816512894,1.0652144734768438,4.880874177806044,7.745354201334641,7.332976221286265,0.25
2022-01-18,6,21,0,1,0,355.2984348446165,349.4843262838284,0.2626332337237981,0.3597751492383486,-1,2.934169160642302,923.211587306879,217.16324774249287,0.0042898265081217,75.77383040562914,350.03,1,1,0,1,0.998441065862436,2.0822137150571685,5.266490457248811,4.825410226627589,4.613820543753604,0.067
2023-12-18,7,28,0,2,1,312.20031256807846,314.52758996987274,0.6605593354897147,0.2937784015173327,-1,7.482364631821754,2525.0302576257777,128.4153113254662,0.0,109.39828630928668,339.23,12,0,0,4,0.9271809390969924,1.8770190611632465,4.912935758805304,13.430459037572682,7.928298128922511,0.0
2023-07-03,3,27,0,1,1,53.76879524321493,26.939012286872813,0.0,34.72040970911665,0,40.69004815713394,1384.3803758409251,163.6235156503893,0.0,195.38821541789136,25.97,7,0,0,3,1.0373127565218645,0.1572743957279522,31.983547191085098,32.36062769022736,25.096765972785136,0.933
2023-10-01,6,0,4,1,0,280.29202491967817,276.2068121341634,0.5217564629520255,0.0,-1,4.805273692399106,1307.6303082377835,364.4293090554992,0.0,85.16936793846858,264.81,10,6,1,4,1.0430376954577372,1.5765238984178105,7.800022998636438,5.489422835960331,7.78459036960564,0.25
2021-04-20,1,21,5,1,1,272.83830512658426,288.7715375482776,0.1141991830843528,0.0,-1,8.658158863285529,2183.828639787015,260.3455001928315,0.0,93.69416253254198,314.35,4,1,0,2,0.9186306268435742,1.2718659491506237,6.581365901426033,7.000523785894144,11.192302699159274,0.75
2021-07-16,0,4,5,1,1,254.32893288272103,182.0878518988838,0.0,30.886009111597705,4,35.31151758635677,6279.664718760293,193.26628035521,0.0,177.30055292300813,169.75,7,4,0,3,1.0726824854131594,1.2064423518031802,30.276113909986844,30.94449264038074,26.493283822137077,0.933
2021-04-08,0,21,3,1,1,130.56548596328108,97.795947331106,0.0,28.71797958073148,2,7.227514436674074,744.1301690389824,180.34061321274635,0.0029660655181725,122.06855862587696,103.45,4,3,0,2,0.9453450684495506,0.465922489181302,8.007779370430237,6.32067741313123,7.554031844208845,0.75
2023-11-27,4,11,2,0,1,111.63241267681938,111.1202461610746,0.1537920960991767,0.0,-1,9.663282612045402,943.634272815866,344.5136559501633,0.0009896787934253,80.04146966999721,102.31,11,0,0,4,1.086113245636542,0.5022641165304611,8.19080624409048,15.624794406672285,14.757913176089174,0.067
2021-10-17,0,4,2,0,0,338.90856891590533,235.29506479917265,0.0,31.793176200696795,4,23.3544802852762,5398.9823869623,242.53480095068224,0.0018018847035533,154.43190189849838,226.62,10,6,1,4,1.0382802259252168,1.1298373788487712,15.056146404955824,23.179764614732346,17.52872228695873,0.25
2021-05-01,2,19,5,2,0,264.3821066838846,242.5277696651741,0.0,14.95243714944129,4,4.533642583001387,1204.691456577939,346.5279112630442,0.0,65.82878356516301,221.83,5,5,1,2,1.0933046461938154,1.0301400039554958,6.839140998789431,4.914778808367044,7.8171742109061455,0.933
2021-05-02,2,17,4,0,1,368.6600964939036,311.3728768343586,0.0,14.86196712295308,4,14.946519274846658,4764.79752875502,279.8091590915479,0.0,174.10829125426096,287.17,5,6,1,2,1.084280658962839,1.4198889181942498,6.499736151793969,11.866663938291026,9.866945827868197,0.933
2023-05-21,4,10,3,1,1,214.79900884768875,219.21757771252567,0.0,0.0,-1,10.120026855281727,2184.63233451357,277.1681662579078,0.0009384218706032,109.50605936633217,224.32,5,6,1,2,0.9772538236114732,1.0518575408489257,6.959866328643254,9.784187529735595,10.583136976569554,0.933
2021-02-19,4,23,3,1,1,267.64506543596457,276.611300332576,0.176538322084887,0.6071481601221395,-1,11.676536569675047,3086.7002488564026,401.3303332886164,3.260321468958906e-05,76.78516810808786,302.48,2,4,0,1,0.9144779831148372,1.3763588459571787,28.81097305134416,25.17077453534559,19.724313047753505,0.25
2021-04-20,2,7,3,0,1,25.55723968665076,14.764168496006343,0.4730920772854203,0.0,-1,14.191131970536857,248.09051430678448,264.1436012834881,0.0,84.04888549617529,13.36,4,1,0,2,1.105102432335804,0.0733369180972955,20.48544073969205,19.19736184575203,20.038869938607576,0.75
2021-07-15,5,13,2,1,1,348.57250528814814,185.9923810243036,0.0,49.6647483315566,1,13.34389355026744,2408.266108020808,175.255512251095,0.0,105.83528671761788,181.66,7,3,0,3,1.023848844128061,0.8401141510679556,10.389579131752612,10.54558932179888,14.547730750517562,0.933
2022-04-15,7,6,4,1,1,209.45166494007165,159.54610342826163,0.0,20.23589663258285,4,3.993694939602253,756.4165730744809,317.4139059007305,0.0,146.51188811982612,174.92,4,4,0,2,0.9121089836968994,0.7836170837233427,3.084178310702627,2.492558900527653,2.809557804840445,0.75
2023-07-13,5,16,4,1,0,267.44029769851534,278.0672736212164,0.0,0.3931044673215428,-1,4.845134712853214,1431.454331781462,241.13839608926452,9.460080072464224e-05,81.88085447150091,299.89,7,3,0,3,0.9272308967328566,1.276521790922288,6.957921650473314,10.353733074036304,7.02524100928792,0.933
2022-04-28,1,24,0,1,0,53.38994976605438,46.00369764326116,0.0,3.2535959314174363,3,12.16045666222009,361.7870853476397,264.76032453947954,0.0,89.60474458461617,46.11,4,3,0,2,0.997694592133185,0.224895965553313,20.58961603171753,13.211468909782852,16.211124290081642,0.75
2021-07-04,0,21,5,1,1,129.32979447537417,92.63574072097808,0.0,29.22086356560159,2,12.095166939683644,912.0390055690772,375.30863101080257,0.0023721756107417,205.90677527629703,99.57,7,6,1,3,0.9303579463792114,0.4372380208572772,7.1186169110868045,11.78393435194116,7.903169556119318,0.933
2023-07-28,7,28,0,1,1,312.215675743534,312.75033690691055,0.0,0.0,-1,7.042304452600215,2068.212884222939,310.3124086478367,0.0,96.99153503777976,314.6,7,4,0,3,0.9941205877524174,1.730178845903452,8.804512962571382,10.44952766924742,8.286972801048341,0.933
2022-09-16,3,26,2,0,0,417.34704107190896,405.906835884919,0.6641253821059129,0.0,-1,3.8117056028452247,1526.1766017836544,375.135215712269,0.0024324935993793,41.73000524372179,381.69,9,4,0,3,1.0634463462100632,1.9749151001945024,9.776978628790124,13.997244680226432,10.721397568537624,0.5
2021-07-15,6,0,2,2,0,398.0227597596896,263.48003717027217,0.0,35.237237103090585,0,23.139711857727267,5868.916144192953,162.58012417693587,0.0,109.02949527511922,253.93,7,3,0,3,1.0376089362039624,1.3881304749663326,22.31948583047061,22.561004253629687,26.43145877355916,0.933
